1.56E+18,2022-08-17 13:07:09+00:00,Ukraine and Russia: What you need to know right now https://t.co/9BvXp4sLtb, California USA ,0,0
1.56E+18,2022-08-17 13:04:56+00:00,"NEW WORK: Portrait of Zelensky, from a photograph by Alexander Chekmenev for Time. The actor who rose to become war leader of Ukraine and made a staggering impression on the world stage. BUY ART, HELP UKRAINE. https://t.co/zsRBFAGksp #ukraine #standwithukraine #decukraine https://t.co/GM3ANRZWV1",,0,1
1.56E+18,2022-08-17 13:04:45+00:00,Bodies Of Russian Mercenaries Litter Field After Donetsk Battle With Ukrainian Army https://t.co/G5IBq6AadH,Still Belgium,0,0
1.56E+18,2022-08-17 13:05:18+00:00,"Article Link: https://t.co/q7aWgqh8mg 
Russian FSB detains members of ""Hizb ut-Tahrir"" in Crimea, saying they found ""traces” of Ukrainian involvement

Please Follow us to help the people of Ukraine 

#ukrainewar #ukraine #war #army #military  #specialforces #russia #nato #donetsk"," London, UK",0,0
1.56E+18,2022-08-17 13:05:15+00:00,"Ukraine Defies Russia With Attacks on Crimea, a ‘Holy Land’ to Putin https://t.co/VbcpUzhG5B", Neverland,0,0
1.56E+18,2022-08-17 13:04:44+00:00,"#VJDay #VictoryOverJapanDay is the day Japan surrendered in WWII, end the war. VJ-Day is more of a set of days from 14 Aug-2 Sep 1945 officially ending World War II. I Pray that this is #Kyiv in #Ukraine soon https://t.co/GK0QDOOO9M", Neverland,0,0
1.56E+18,2022-08-17 13:04:30+00:00,"Multiple explosions shook a #russianlosses military base in #Crimea on Tuesday, the latest in a spate of similar incidents on the occupied peninsula.
@KremlinRussia_E
#Srinagar_Kashmir
#ukraine
#Taiwan
https://t.co/kcF3X4tCJg", USA,0,0
1.56E+18,2022-08-17 13:03:52+00:00,FA Russia is the archangel Gabriel of conflicts Arabian and Ukraine for one it shifted the entire axis as galactic in Arabia she will do the same with precision performance in Europe through Ukraine,,0,0
1.56E+18,2022-08-17 13:03:48+00:00,"Pretty much captures the Russia Ukraine conflict. 

Russian Chechens calling out the Ukrainians, and the Ukranians hiding, going they would go away. 

#UkraineWar #Ukraine #Russia #ukrainerussiawar #Putin #China #Taiwan #中国 #台灣 #俄罗斯 #乌克兰 https://t.co/XC39i4qvFD",,0,0
1.56E+18,2022-08-17 12:59:33+00:00,"This is not just about German policy versus Russia, but also - or especially - German policy versus Ukraine and the wider CEE. https://t.co/BaS0rFa1HC", USA,0,0
1.56E+18,2022-08-17 13:03:33+00:00,"The First Shipment to Leave Ukraine Under a Wartime Deal - Satellite Images

https://t.co/CGPKdtGaW2

#TabbedNews #News #NewsToday #Breaking #BreakingNews #today #story #Syria #Ukraine #graindeal https://t.co/xUBJ2FFFMX",World,1,0
1.56E+18,2022-08-17 12:59:28+00:00,"How emotional from the #UKRAINE swimmer who won gold medal 🥇 
He and his father got a week off from the war, we are so lucky people and praise to them #EuropeanChampionships", USA,0,0
1.56E+18,2022-08-17 13:03:23+00:00,A serviceman of the Armed Forces of #ukraine proposed to his chosen one right at the checkpoint. #mylota from Zaporizhzhia was the chosen one. #マイクラ肝試し2022,,0,0
1.56E+18,2022-08-17 12:59:17+00:00,"We've seen such photos a lot during the Syrian civil war. Now the same drama is in Europe!
-
A man cleans an apartment destroyed after Russian shelling in #Nikopol, #Ukraine !
-
#Ukraine #Syria Zelensky lviv https://t.co/RcXcozkykm", USA,0,0
1.56E+18,2022-08-17 12:58:14+00:00,"The West's outcry about #Abbas remarks is amusing, because they expect #Palestinians to just take over 70 years of #Israeli aggression and #apartheid without saying a word about it, while they can't seem to shut up about Russia attacking Ukraine.", USA,0,0
1.56E+18,2022-08-17 13:03:13+00:00,"Wow picks! i stand with ukraine Designs SVG PNG PDF, Clipart, Personal and Commercial use, Instant Download, Digital Print at $3.0 at https://t.co/gaONpSkEC7 Choose your wows. 🐕 #SupportUkraine #ukraine https://t.co/hduXM6IZb3",,0,0
1.56E+18,2022-08-17 13:03:13+00:00,"Russia is facing the mass migration abroad of large numbers of its Jewish population

A, with at least one in eight leaving the country since its war with Ukraine began.The Jewish Agency helps Jews around the world move to Israel. It says an astonishing 20,500 of Russia's es… https://t.co/3HFS1sCzGp",,0,0
1.56E+18,2022-08-17 13:03:10+00:00,Video : Russia continues to hammer civilian targets in Ukraine ⏩ 🇷🇺 📹 - https://t.co/wdGe4F8yz7 #cannabisstocks #timothysykes https://t.co/jUiKGREVpb,Nationwide,0,0
1.56E+18,2022-08-17 13:03:02+00:00,Crimea ‘sabotage’ highlights Russia’s problems in Ukraine war https://t.co/oioka5wO2P,#SouthHillWA + #FairwoodWA.,0,0
1.56E+18,2022-08-17 12:58:05+00:00,Crimea ‘sabotage’ highlights Russia’s woes in Ukraine war https://t.co/12lVtXJn9j via @AJEnglish, USA,0,0
1.56E+18,2022-08-17 13:02:50+00:00,"#Luhansk oblast is the heroic eastern fortress of #Ukraine! 
We will win! 

#StopRussia #UkraineWar  #UkraineRussianWar
#StandWithUkraine #StandUpForUkraine
#StopRussianAgression #StopWar #UkrainanArmy #SaveUkraine #StrongerTogether #UkraineWillWin #UkraineWillResist #Donbas https://t.co/9oPa69OGFX",Sievierodonetsk,2,3
1.56E+18,2022-08-17 13:02:50+00:00,Ukraine war: Thousands of Jews quit Russia amid fears of persecution https://t.co/aLjObbEJ9g,Assassin Square in Saigon 1971,0,0
1.56E+18,2022-08-17 13:00:03+00:00,East EU Slides Toward Slowdown as Russia’s War in Ukraine Bites https://t.co/dONzpmdLE4 [@BNNBloomberg],Afghanistan,0,0
1.56E+18,2022-08-17 13:00:02+00:00,"Animal shelter Dogs and Cats, we need your help!
Raising funds food for animals.
PayPal: dogandcat.helper@gmail.com
https://t.co/Z3re0ItTfy
https://t.co/I9dbwRrtg0
https://t.co/71pErM8xBZ

#Ukraine #Patreon #dogsoftwitter #Shelter #Dogs #Cats #Cute #Pets #Funny
#Dogsarefamily https://t.co/TkavLRJZI8",Afghanistan,1,1
1.56E+18,2022-08-17 13:02:31+00:00,"⭐️ A Russian Armed Forces Kamaz vehicle has exploded in Kursk Region, allegedly hitting an anti-tank mine, media reports

One serviceman is reported dead, two more have been hospitalized.#Ukraine #Russia #RussiaInvadedUkraine #russianinvasion #russiaarmy 🐷🔥 https://t.co/jtP2dLCmw1",,0,0
1.56E+18,2022-08-17 13:00:25+00:00,"The Washington Post found out what #Shoigu said to the head of the British Defense Ministry two weeks before the invasion of #Ukraine 
https://t.co/aNlTj2NmtV",Africa,0,0
1.56E+18,2022-08-17 13:00:17+00:00,Check out this great #audiojungle item #Optimistic7 #addmusic #ukraine https://t.co/iNIHG91Now,Africa,0,0
1.56E+18,2022-08-17 13:00:17+00:00,"Russia is a major diamond producer and earns billions of dollars from the gems that other nations say help finance its war in Ukraine. Now there is a growing push to officially label Russian exports as ""conflict diamonds."" https://t.co/3LvOzNWnCC https://t.co/8t23HmoAfM",Africa,33,108
1.56E+18,2022-08-17 13:00:04+00:00,"The #democracy-autocracy divide will assume a higher profile as a result of Russia's war in Ukraine.

But it will be one of several structuring factors rather than the prime organizing basis of international relations, writes @YoungsRichard.

Read more ⤵️
https://t.co/PsV8SQNZuA",Africa,0,2
1.56E+18,2022-08-17 13:00:03+00:00,"A power struggle in Iraq intensifies, raising fears of new violence, Crimea ‘sabotage’ highlights Russia’s woes in Ukraine war; and more in Wednesday's Daily News Brief",Africa,0,0
1.56E+18,2022-08-17 13:01:50+00:00,"3. But STILL the Army stands. &amp; this is why United states will NEVER DARE Directly send troops themselves to ukraine &amp; DECLARE war on Russia.  They know they are not capable.
You on the other hand are a victim of their propaganda. I bet you 'Read' USA won Vietnam too🤣@akinjide_ https://t.co/whR03KhBMP",,0,0
1.56E+18,2022-08-17 13:01:32+00:00,Imagine actually thinking Russia is losing the war in Ukraine 😂 https://t.co/lLB2scYHu0,,0,0
1.56E+18,2022-08-17 13:01:29+00:00,"#Russian President Vladimir Putin accused the #US government of seeking to prolong the conflict in #Ukraine and of fueling conflicts elsewhere in the world, including with the visit of US House Speaker Nancy Pelosi to #Taiwan
#ASEANNews #TheAsianAffairs 
https://t.co/PZM0ykALCR",,0,0
1.56E+18,2022-08-17 13:01:22+00:00,"1/ #UkraineRussiaWar #Ukraine #Russia 

Vice Admiral Viktor Sokolov has been appointed the new commander of the Russian Black Sea Fleet. https://t.co/JDPFJf1DpB",Planet Earth,0,0
1.56E+18,2022-08-17 13:01:22+00:00,Ukraine had not thought of bloodshed before going into war with Russia? How can they trust that US will save them?  Btw Ukraine has always stood by their friend Pakistan against India....always. then they didn't think about the terrorism that their friend is inflicting. https://t.co/RR0wnnjkC4,ಭಾರತ,0,0
1.56E+18,2022-08-17 13:00:03+00:00,"🗣️ #WPSWednesday: “A #gender analysis centers people—not the nation state, weapons, or equipment—when understanding security needs &amp; interventions for the purposes of providing support”

#Ukraine #Security @CoriFleser @AtlanticCouncil @OurSecureFuture
https://t.co/8XzjTHpV8I",Africa,0,0
1.56E+18,2022-08-17 13:00:00+00:00,"Is the EU 🇪🇺 migration policy undermining the work to build global support for #Ukraine 🇺🇦? 

Read more in @molenasreddin's #DemocracyNotes blog on #Borders &amp; #Migration ⬇️
https://t.co/o1N4LO9Dif",Africa,0,0
1.56E+18,2022-08-17 13:00:00+00:00,"#poland demanding #ukraine recognize the fact that Ukrainians committed a Nazi inspired genocide of Poles is gonna cause a lot of anxious diarrhea type problems down at the 4 #zelensky HQs in Kiyiv, London, Brusssels and Washington 😀 https://t.co/GWeeHRl3iW",Africa,0,1
1.56E+18,2022-08-17 12:59:40+00:00,Crimea ‘sabotage’ highlights Russia’s woes in Ukraine war https://t.co/hb82nt7tSG,Africa,2,0
1.56E+18,2022-08-17 13:00:59+00:00,"Clearway Capital: We can bring both insights and changes to the table that will result in not only better returns for shareholders, but also a measurable societal impact | IR Magazine https://t.co/VEammtjIkR #irchat #shareholderactivism #impactinvestment #ESG #Russia #Ukraine",Global,0,0
1.56E+18,2022-08-17 12:59:35+00:00,"I may come off as a self-righteous jerk here, but then again I saw Roger Waters spend exactly 1 sentence on half-arsed ""condemnation"" and then another 2 dozen lecturing a Ukrainian girl about ""Western govts pouring arms into Ukraine instead of diplomacy"" https://t.co/qiWcen6y7V",Africa,1,11
1.56E+18,2022-08-17 13:00:49+00:00,"Behind Enemy Lines, Ukrainians Tell Russians ‘You Are Never Safe’ https://t.co/JseTHrzuUY",,0,0
1.56E+18,2022-08-17 13:00:44+00:00,Now you know why NATO/US/UK/EU &amp; their Swedish/Finnish zelenski/Azov nazi punks demand nuclear weapons money &amp; satanic sanctions against Russia that defended &amp; liberated &amp; rebuilt Ukraine=to rob russian oil/gas/resources like Hitler did in 1941 until the Russians were in Berlin https://t.co/5mnyiDIEfN,global,0,0
1.56E+18,2022-08-17 13:00:40+00:00,"Hello Twitterverse! This is a fact surrounding Russia, The Ukraine, and the Russian invasion of the Ukraine. After recently speaking with President Zelensky, Israeli Prime minister Bennet spoke with Vladimir Putin.",,0,0
1.56E+18,2022-08-17 12:59:45+00:00,"IF TRUE, THIS IS A DISASTER.  EQUALS 10% OF THEIR FORCE. Russia abandons 20,000 'stupid' troops in Ukraine after counter-attack https://t.co/zI92IU4Gv7",Africa ,0,0
1.56E+18,2022-08-17 13:00:23+00:00,#Ukraine hints it was behind mysterious and devastating strikes in occupied #Crimea https://t.co/2B4rqE05nj,,0,0
1.56E+18,2022-08-17 12:52:24+00:00,"The number of times I have heard Americans say …. 

“India 🇮🇳 and Pakistan 🇵🇰 should just get along. They are the same people “

Now I want to tell them… 
“Russia 🇷🇺 and Ukraine 🇺🇦 should just get along. They are the same people” https://t.co/cjigvlDRSN",Amsterdam,2,5
1.56E+18,2022-08-17 12:52:19+00:00,"""The activists and the volunteers, in Odesa and across the country, believe that the next great event will be not another calamity, but a Ukrainian victory,"" @anneapplebaum writes: https://t.co/U8kHq7VRCr",Amsterdam,0,0
1.56E+18,2022-08-17 13:00:16+00:00,"This is not a war, it’s a civilian massacre 

#Ukraine #UkraineRussiaCrisis #WarCrimes #UkraineRussiaWar #Kyiv #Mariupol #Chernihiv #Lviv #Kharkiv #Melitopol #Irpin #Bucha #Borodyanka #Odesa https://t.co/ujQBiAv61W",,0,0
1.56E+18,2022-08-17 13:00:06+00:00,"🇺🇦#Ukraine has not lost any #HIMARS missile system during the full-scale war with the #Russian Federation thus far 👍

#UkraineWar https://t.co/O1GHzc1b4Q",USA now- lived in Europe-Japan,0,0
1.56E+18,2022-08-17 13:00:05+00:00,"""All children everywhere have the right to this kind of help, no matter who they are or where they’re from.”

~#UNICEF Goodwill Ambassador @PriyankaChopra at the end of her recent visit to Poland meeting children/families who fled brutal war in #Ukraine.

v/@unicef @unicef_ua💙 https://t.co/kTZAtIHJlz",UNICEF Headquarters New York,8,9
1.56E+18,2022-08-17 12:52:06+00:00,"Are we propagandized?
I remember seeing ""Ukraine on Fire"", by Oliver Stone, which explained the history and fighting in Eastern #Ukraine.
That's been gone for months!
I recall seeing it on iTunes for rent or purchase. No longer there either!
Censorship-Corporate Style!",Amsterdam,1,1
1.56E+18,2022-08-17 12:51:35+00:00,"Russia abandons 20,000 'stupid' troops in Ukraine after counter-attack https://t.co/mbjTcuI0ZQ millions of stupid Russians have not abandoned Putin",Amsterdam,0,0
1.56E+18,2022-08-17 13:00:03+00:00,"World Health Organization Director-General Tedros Adhanom Ghebreyesus and other experts update the public on Monkeypox, COVID and the situation in Ukraine.

#WHO #Monkeypox #COVID #Ukraine #Reuters #News #Live https://t.co/ISar9K4xEz",Around the world,11,16
1.56E+18,2022-08-17 12:51:04+00:00,"More #HumanitarianAid from #Switzerland🇨🇭for #Ukraine 🇺🇦.

#Switzerland is sending another 100 tonnes of aid supplies this month.

Since the start of the war, 🇨🇭 has delivered over 5,300 tonnes of goods to 🇺🇦 and its neighbours.

More information here 👇

https://t.co/mOXup9FrRm https://t.co/22gH1Ew3gF",Amsterdam,0,0
1.56E+18,2022-08-17 12:50:17+00:00,"Zelensky's office threatens to destroy the Crimean bridge #pravda #russia #ukraine
https://t.co/06qqAxQwhy",Amsterdam,0,1
1.56E+18,2022-08-17 12:48:02+00:00,"🇺🇸🇺🇦Huge thanks to our friends from the #US for their unflinching support of #Ukraine!
#StandWithUkraine https://t.co/9uXWyZ0nw2",Asia-Pacific,1,10
1.56E+18,2022-08-17 12:48:00+00:00,"Behind Enemy Lines, Ukrainians Tell Russians ‘You Are Never Safe’ https://t.co/UdWYD3msDf via @nytimes","Astana Anyar, Indonesia",0,0
1.56E+18,2022-08-17 12:47:35+00:00,"BREAKING NEWS!!

US President Biden just made a surprise visit to Kyiv, to discuss post Russia/Ukraine war with President Zelensky

#MSFS2020 https://t.co/qYLCcV3WQ7","Astana, Kazakhstan",1,2
1.56E+18,2022-08-17 12:47:32+00:00,"🇺🇦12-year old #Amalei devotes her amazing creativity,hard work,free time,&amp; Love to create amazing #Bracelets to raise funds for several Ukranian Aide Orgs. Her works of art start @$10(🤯) &amp; she has raised $1000s for #Ukraine's frontline #SheroesAndHeroes!More info: @hibizcusgirl https://t.co/sZblXJMFbZ",Athens Greece,2,3
1.56E+18,2022-08-17 12:47:25+00:00,"Russians flock to Crimea train station after explosions at ammunitions d... https://t.co/F88RzBlvti via @YouTube #UkraineWillWin,#UkraineWar,#UkraineRussiaWar,#UkrainianArmy,#Mariupol,#StandWithUkraine,#UkrainianPOW,#Ukraine,#UkraineWarNews,#ArmUkraineNow,#Crimea 🌻🇺🇦🇺🇸🇬🇧🇪🇺",Athens Greece,0,0
1.56E+18,2022-08-17 12:47:15+00:00,"If these estimates for Russian troop losses in Ukraine are anywhere accurate, it can’t be doing a lot for Russia’s demographics. https://t.co/OLkzbbig3L",Athens Greece,1,1
1.56E+18,2022-08-17 12:59:39+00:00,"Norway’s $1.3 trillion sovereign wealth fund, the world’s biggest, posted a loss in the first half as rate hikes, surging inflation and Russia’s invasion of Ukraine spurred volatility https://t.co/a3kQdU3fnr via @markets Stephen Treloar https://t.co/TZNjNdQAfr","Afrin, Diyarbakir, Kobani, DC",0,1
1.56E+18,2022-08-17 12:59:35+00:00,Following #Russia invading #Ukraine amount of malicious #DDoS attacks has risen by 203%! #RussiaUkraineWar  https://t.co/ltxNJPjkJS,,2,0
1.56E+18,2022-08-17 12:46:44+00:00,"Russia at the beginning of invading Ukraine forgot that the Ukrainians were their best soldiers in soviet times, mostly in terms of partisan and guerilla war tactics, which are two different things despite having almost the same goals.",Athens Greece,0,0
1.56E+18,2022-08-17 12:46:33+00:00,Just a reminder that there are no legitimate targets for Russia in Ukraine. If a murderer intrudes into a home the family members who can and will resist don't become legitimate targets for the murderer.,Athens Greece,4,21
1.56E+18,2022-08-17 12:45:37+00:00,"Russia: Ukraine, Artillery 1 ""Slavyanskaya"" supports infantry with fire in the Avdeevsky direction....17-08-2022 https://t.co/XcjZRQDbHm",Athens Greece,0,0
1.56E+18,2022-08-17 12:45:34+00:00,"Especially Nigerian Students that came from Ukraine 5 months ago, Asuu is on Strike and honestly they can't go back to Russia just yet I assume some of them would have left to the UK or something",Athens Greece,0,0
1.56E+18,2022-08-17 12:59:03+00:00,"A little Ukrainian trench art. A fairly good drawing of an AK-74 on the wall of a dugout.

#Ukraine #UkraineRussiaWar https://t.co/tsTVmg4TTV", ,1,5
1.56E+18,2022-08-17 12:59:02+00:00,"Go fuck yourself, Putin!
(English)

#UkraineUnderAttack #RussianWarCrimes #Ukraine #IStandWithUkraine",,0,0
1.56E+18,2022-08-17 12:45:23+00:00,"Have to wonder how this factors into the counter offensive planning.

Because I'm sure that if Ukraine hits back hard enough, Russia will blockade these shipments. https://t.co/y31W0IrEfB",Athens Greece,0,0
1.56E+18,2022-08-17 12:45:00+00:00,"#Norway’s $1.3 trillion sovereign wealth #fund, the world’s biggest, posted its biggest loss since the pandemic as rate hikes, surging inflation and #Russia’s invasion of #Ukraine spurred volatility  

https://t.co/Uvzr9qwJhd",Athens Greece,0,1
1.56E+18,2022-08-17 12:57:41+00:00,"Behind Enemy Lines, Ukrainians Tell Russians ‘You Are Never Safe’

#StandWithUkraine️

https://t.co/Wuvnar2z0h

@Laurelcf GoBlue💙🌊💙💪🏻#BlueCrew #BlueNovember","All Seasons Place, Bangkok TH",0,0
1.56E+18,2022-08-17 12:57:34+00:00,"Crimea - more blasts &amp; new intelligence on Putin’s ambitions | U... https://t.co/HAya2y3vi0 via @YouTube #UkraineWillWin,#UkraineWar,#UkraineRussiaWar,#UkrainianArmy,#Mariupol,#StandWithUkraine,#UkrainianPOW,#Ukraine,#UkraineWarNews,#ArmUkraineNow,#Україна,#Crimea 🌻🇺🇦🇺🇸🇬🇧🇪🇺","Almere, Nederland",0,0
1.56E+18,2022-08-17 12:57:28+00:00,"Ukraine is likely preparing a counteroffensive in the south but will only strike when it’s confident of making progress, and Russia’s logistics and supply lines have been further hit, sources say https://t.co/Cbiobv7Bh4 via @bpolitics","Almere, Nederland",0,0
1.56E+18,2022-08-17 12:57:06+00:00,"Ukraine news live: Ukraine 'kills 200 Russians in a day' - as first grain ship ended up with Putin ally, not Egypt
https://t.co/YZTUFiPnjI
#wednesdaythought #UkraineWar #UkraineRussiaWar","Almere, Nederland",0,0
1.56E+18,2022-08-17 12:57:04+00:00,"Today, President Chakwera hands over the chairmanship of SADC. Amidst the devastating effects of covid-19, climate change and the Russia-Ukraine war, #Malawi demonstrated exemplary and moral leadership. Congratulations Malawi for the excellent work! https://t.co/tq6bLGfTxY",Lilongwe,1,3
1.56E+18,2022-08-17 12:56:44+00:00,Daily reminder: Every citizen of russia must be held accountable to stop their absurd imperial ambitions. Those who were born during the Second Chechen War are fighting in Ukraine now. Those who are born now are on track to be fighting another colonial war in 20 years.,"Almere, Nederland",1,5
1.56E+18,2022-08-17 12:56:44+00:00,"On #sanctions against #Russia, a key debate is whether its frozen #CentralBank assets can be permanently seized to support #Ukraine’s recovery.

@antonm_law argues the legal complications could be overcome with political will:
https://t.co/gTAjvhF8zh","Almere, Nederland",3,3
1.56E+18,2022-08-17 12:56:42+00:00,"🇺🇦💥#Ukrainian artillery units attacked the accumulation of manpower and equipment of the #Russian invaders, as a result of which 6 invaders were destroyed. The final losses of the enemy are specified.
#Ukraine #UkraineWar #Ukrainians #UkraineRussiaWar #UkrainianArmy 
#Ukraina https://t.co/44EX8WB0xS",,0,2
1.56E+18,2022-08-17 12:56:30+00:00,"Zelensky wants to remove Valery Zaluzhny from the post of commander-in-chief of the #Ukraine troops. It smells like the end of an era! You do not dismiss a great leader of this stature, without receiving the backlash... The army will mutiny soon and this is the end of Zelensky. https://t.co/tv7qeq9ttA",Time & Space,0,0
1.56E+18,2022-08-17 12:56:28+00:00,"Ukraine 🇺🇦 is fighting for democracy &amp; the world so we must win!
https://t.co/Bnv99TwShL","Almere, Nederland",0,0
1.56E+18,2022-08-17 12:56:20+00:00,"EU is top importer of Russian #crude oil. Since Russia’s invasion of Ukraine, it has been planning to end its reliance on Russian #energy. Understand full data coverage of EU &amp; UK energy imports from Russia. https://t.co/Eg66H3wD98

#eutrade #ukimport #euimport #energygoods https://t.co/wwnc9RzxhY","Almere, Nederland",0,0
1.56E+18,2022-08-17 12:56:13+00:00,"Officials in #Cameroon urging ppl to eat local foods, following protests over price spikes. Pres Biya ordered ministers to explain to the public that Russia’s Black Sea blockade, not local taxes, caused 60% increase in prices 4fertilizer+imported foods, https://t.co/cvXsHBsTlR",born on Jan 7,0,0
1.56E+18,2022-08-17 12:56:10+00:00,"Crimea 'sabotage' highlights Russia's woes in Ukraine war https://t.co/CNtljvPmez #daytrade, #pennystocks, #marijuanastocks https://t.co/nEVFCL04nA",Nationwide,0,0
1.56E+18,2022-08-17 12:56:10+00:00,Bayer says it will continue to send ag products to Russia despite the invasion in Ukraine. #AgTwitter,"Almere, Nederland",0,0
1.56E+18,2022-08-17 12:56:07+00:00,#ukraine  Yaris hybid,,0,0
1.56E+18,2022-08-17 12:56:03+00:00,"Very kind’ busker, 87, who was #savagely #murdered #Raised #Money for #Ukraine?
https://t.co/QqbnvqdjVq","Almere, Nederland",0,0
1.56E+18,2022-08-17 12:56:01+00:00,Donetsk leader calls for ‘beneficial’ ties with North Korea https://t.co/w79o5RzmDI via @AJEnglish,"Almere, Nederland",0,0
1.56E+18,2022-08-17 12:55:50+00:00,"Finland will reduce Russian visas by 90%
#Russia #russians #UkraineRussiaWar #war #sanctions #visa #travelvisa 

https://t.co/d8iVnZ0Ln8","Almere, Nederland",0,1
1.56E+18,2022-08-17 12:55:50+00:00,"Russian military leaders are likely to be “increasingly concerned” about security in Crimea after reported explosions yesterday, a British intelligence update said. https://t.co/g9rX6exMHy","Almere, Nederland",0,0
1.56E+18,2022-08-17 12:55:43+00:00,"How many of you are aware that should the US succeed in weakening Russia, Putin will launch tactical nukes? And if that doesn't work, strategic nukes.
You are aware of that, right?

My question to you: Is any nation worth WW3?

Ukraine?
Taiwan?
Israel?

I say no!","Almere, Nederland",0,2
1.56E+18,2022-08-17 12:55:14+00:00,"Isn't it ironic that Ukraine wanted to be closer to Europe so fought for that right in 2014.

At the same time, russia didn't like that &amp; decided to take Crimea &amp; invade Donbas.

Now russians traveling to Eu are denied &amp; complain it's unfair because they want to feel European..🤷","Almere, Nederland",0,2
1.56E+18,2022-08-17 12:55:02+00:00,"Ukrainian arty gone wrong, RIP. Unknown date and location.
 #UkraineWillWin #UkraineUnderAttack #Ukraine https://t.co/l0rXbPnjom","Almere, Nederland",0,0
